player_key,career_ppg,career_min_pg,career_start_rate,career_xgi90
121145,0.6460176991150443,11.265486725663717,0.12389380530973451,0.07069104435357032
121160,2.2781456953642385,54.66887417218543,0.6026490066225165,0.002492978723404255
121599,2.52212389380531,59.36283185840708,0.6460176991150443,0.24516047311613684
121709,0.1891891891891892,2.4324324324324325,0.02702702702702703,0.0
122074,-0.006896551724137931,0.0,0.0,
122411,0.7027027027027027,41.62162162162162,0.43243243243243246,0.08050505050505051
122775,0.02666666666666667,0.13333333333333333,0.0,0.0036999999999999997
122798,2.2582781456953644,51.854304635761586,0.543046357615894,0.21485771185865157
122806,2.576158940397351,66.49668874172185,0.7615894039735099,0.27250442121745094
123354,0.0,0.0,0.0,
124165,0.02702702702702703,0.7297297297297297,0.0,0.16666666666666669
124183,0.44,8.653333333333334,0.06666666666666667,0.2639585410424901
126184,1.6622516556291391,34.41721854304636,0.3708609271523179,0.24664396711142597
126187,1.2162162162162162,39.75675675675676,0.40540540540540543,0.020528341560863042
128295,1.7086092715231789,47.3046357615894,0.5298013245033113,0.17372346930112043
128309,0.02666666666666667,0.14666666666666667,0.0,0.040635
128340,0.9466666666666667,18.253333333333334,0.16,1.1393641186039634
128389,1.44,27.226666666666667,0.29333333333333333,0.3837921054794222
132015,1.407079646017699,39.11504424778761,0.3805309734513274,0.16336334868466487
133085,0.0,0.0,0.0,
133845,0.013333333333333334,0.10666666666666667,0.0,0.0
135720,1.392156862745098,43.94117647058823,0.45098039215686275,0.0497336895256772
138001,0.008849557522123894,0.008849557522123894,0.0,0.0
140200,0.05333333333333334,1.8,0.013333333333333334,0.005
141746,4.880794701986755,82.29801324503312,0.9072847682119205,0.5523074357750335
144485,2.1150442477876106,38.95575221238938,0.4336283185840708,0.4149873588075881
146941,0.5466666666666666,13.373333333333333,0.14666666666666667,0.13324421578421577
147611,1.1636363636363636,25.8,0.18181818181818182,0.35389829970234826
148225,1.2133333333333334,18.786666666666665,0.14666666666666667,0.3987770830161656
149065,2.7152317880794703,71.96688741721854,0.7947019867549668,0.000434672131147541
149484,1.4768211920529801,36.629139072847686,0.3973509933774834,0.07136765883153871
149519,0.18666666666666668,2.7466666666666666,0.006666666666666667,2.273291033463327
149915,0.43243243243243246,17.513513513513512,0.1891891891891892,5.000000000000001e-05
149929,0.8108108108108109,24.91891891891892,0.24324324324324326,0.1418497303298887
151086,1.8631578947368421,59.252631578947366,0.631578947368421,0.13162561272819456
151589,0.37748344370860926,6.7218543046357615,0.06622516556291391,0.0394122510960906
152551,1.9072847682119205,63.264900662251655,0.6688741721854304,0.14529158524595426
152590,0.0,0.0,0.0,
152760,0.7575757575757576,18.0,0.09090909090909091,0.6192122055367772
152898,0.0,0.0,0.0,
153127,0.0,0.0,0.0,
153133,3.205298013245033,72.98675496688742,0.8211920529801324,0.27063532470740126
153256,0.16,1.8133333333333332,0.013333333333333334,0.04454205163043478
153366,1.185430463576159,28.966887417218544,0.31125827814569534,0.3223878880830472
153682,2.6754966887417218,42.99337748344371,0.4370860927152318,0.41846963118228325
154043,1.027027027027027,37.83783783783784,0.35135135135135137,0.05027624522943932
154048,1.945945945945946,43.4054054054054,0.40540540540540543,0.3218610208580465
154131,0.16216216216216217,7.918918918918919,0.05405405405405406,0.0023489999999999995
154296,2.5486725663716814,69.98230088495575,0.7610619469026548,0.14962095938448094
154561,4.006622516556291,86.42384105960265,0.9602649006622517,0.0025406896551724138
154566,3.0,62.158940397350996,0.6821192052980133,0.41054611577938954
155197,0.32432432432432434,11.621621621621621,0.08108108108108109,0.14182312904064578
155405,0.34,12.773333333333333,0.12,0.06793935485964114
155408,1.6490066225165563,55.271523178807946,0.5761589403973509,0.10192147904465754
155503,0.16216216216216217,5.72972972972973,0.05405405405405406,0.0
155511,1.4719101123595506,40.842696629213485,0.4044943820224719,0.17733056894232493
155529,0.08,2.4,0.02666666666666667,0.0
155561,0.05405405405405406,2.054054054054054,0.0,0.11988913043478262
155569,1.3783783783783783,43.45945945945946,0.4864864864864865,0.07492746153846154
156074,0.1390728476821192,3.7218543046357615,0.039735099337748346,0.032857142857142856
156658,1.0810810810810811,44.83783783783784,0.4594594594594595,0.1449788241125373
156685,0.6133333333333333,18.533333333333335,0.13333333333333333,0.09675070449697062
156687,0.12,3.76,0.02666666666666667,0.017175194805194804
156689,2.19205298013245,48.41721854304636,0.5761589403973509,0.3457052709300308
156700,3.810810810810811,74.83783783783784,0.8378378378378378,0.37393777931519306
